"estacion","hora","sentido","dia","año","conteo","latitud","longitud"
"Alberti","02","Centro","Domingo","20",159,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Domingo","21",204,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Domingo","22",179,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Domingo","23",178,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Domingo","24",412,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Jueves","16",226,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Jueves","17",221,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Jueves","18",203,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Jueves","19",178,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Jueves","20",219,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Jueves","21",219,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Jueves","22",185,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Jueves","23",188,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Jueves","24",428,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Lunes","16",198,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Lunes","17",207,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Lunes","18",181,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Lunes","19",183,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Lunes","20",177,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Lunes","21",198,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Lunes","22",148,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Lunes","23",162,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Lunes","24",396,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Martes","16",205,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Martes","17",172,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Martes","18",198,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Martes","19",197,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Martes","20",177,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Martes","21",196,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Martes","22",165,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Martes","23",160,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Martes","24",400,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Miércoles","16",213,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Miércoles","17",178,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Miércoles","18",190,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Miércoles","19",171,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Miércoles","20",192,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Miércoles","21",204,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Miércoles","22",176,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Miércoles","23",170,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Miércoles","24",385,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Sábado","16",256,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Sábado","17",251,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Sábado","18",264,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Sábado","19",221,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Sábado","20",204,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Sábado","21",244,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Sábado","22",250,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Sábado","23",227,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Sábado","24",418,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Viernes","16",245,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Viernes","17",225,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Viernes","18",204,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Viernes","19",192,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Viernes","20",216,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Viernes","21",255,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Viernes","22",203,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Viernes","23",201,-34.62481631937857,-58.39814392882449
"Alberti","02","Centro","Viernes","24",422,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Domingo","16",316,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Domingo","17",346,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Domingo","18",337,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Domingo","19",292,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Domingo","20",230,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Domingo","21",249,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Domingo","22",193,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Domingo","23",253,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Domingo","24",380,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Jueves","16",236,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Jueves","17",234,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Jueves","18",256,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Jueves","19",235,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Jueves","20",232,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Jueves","21",250,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Jueves","22",221,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Jueves","23",234,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Jueves","24",391,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Lunes","16",247,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Lunes","17",243,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Lunes","18",243,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Lunes","19",245,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Lunes","20",227,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Lunes","21",253,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Lunes","22",192,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Lunes","23",218,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Lunes","24",397,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Martes","16",233,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Martes","17",230,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Martes","18",241,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Martes","19",231,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Martes","20",236,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Martes","21",243,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Martes","22",187,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Martes","23",216,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Martes","24",381,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Miércoles","16",233,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Miércoles","17",258,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Miércoles","18",244,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Miércoles","19",239,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Miércoles","20",244,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Miércoles","21",234,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Miércoles","22",195,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Miércoles","23",218,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Miércoles","24",381,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Sábado","16",301,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Sábado","17",309,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Sábado","18",315,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Sábado","19",247,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Sábado","20",280,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Sábado","21",294,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Sábado","22",258,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Sábado","23",260,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Sábado","24",431,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Viernes","16",259,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Viernes","17",264,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Viernes","18",251,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Viernes","19",243,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Viernes","20",260,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Viernes","21",303,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Viernes","22",253,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Viernes","23",251,-34.62481631937857,-58.39814392882449
"Alberti","02","Provincia","Viernes","24",420,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Domingo","10",18,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Domingo","11",395,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Domingo","12",374,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Domingo","13",406,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Domingo","14",359,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Domingo","15",393,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Domingo","8",208,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Jueves","10",14,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Jueves","11",301,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Jueves","12",291,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Jueves","13",329,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Jueves","14",318,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Jueves","15",314,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Jueves","8",208,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Lunes","10",17,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Lunes","11",289,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Lunes","12",328,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Lunes","13",302,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Lunes","14",292,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Lunes","15",331,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Lunes","8",208,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Martes","10",17,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Martes","11",292,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Martes","12",286,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Martes","13",327,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Martes","14",291,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Martes","15",312,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Martes","8",212,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Miércoles","10",17,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Miércoles","11",282,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Miércoles","12",281,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Miércoles","13",322,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Miércoles","14",341,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Miércoles","15",326,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Miércoles","8",212,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Sábado","10",19,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Sábado","11",382,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Sábado","12",363,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Sábado","13",386,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Sábado","14",380,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Sábado","15",357,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Sábado","8",208,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Viernes","10",21,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Viernes","11",306,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Viernes","12",319,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Viernes","13",355,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Viernes","14",330,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Viernes","15",324,-34.62481631937857,-58.39814392882449
"Alberti","02","s/d","Viernes","8",208,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Domingo","16",233,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Domingo","17",244,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Domingo","18",223,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Domingo","19",193,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Domingo","20",156,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Domingo","21",187,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Domingo","22",157,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Domingo","23",167,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Domingo","24",382,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Jueves","16",193,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Jueves","17",179,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Jueves","18",176,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Jueves","19",168,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Jueves","20",203,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Jueves","21",198,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Jueves","22",170,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Jueves","23",164,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Jueves","24",398,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Lunes","16",192,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Lunes","17",196,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Lunes","18",200,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Lunes","19",181,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Lunes","20",162,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Lunes","21",175,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Lunes","22",146,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Lunes","23",135,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Lunes","24",365,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Martes","16",180,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Martes","17",198,-34.62481631937857,-58.39814392882449
"Alberti","03","Centro","Martes","18",188,-34.62481631937857,-58.39814392882449
